prj_no,S,year,code,ecoregion,value
G300_FWOA_v3,S04,35,INM,MEL,75600.0
G300_FWOA_v3,S04,35,INM,LBA,15300.0
G300_FWOA_v3,S04,35,INM,BRT,684900.0
G300_FWOA_v3,S04,35,INM,CAS,18900.0
G300_FWOA_v3,S04,35,INM,EWCR,0.0
G300_FWOA_v3,S04,40,INM,AVT,180739800.0
G300_FWOA_v3,S04,40,INM,LTB,3780000.0
G300_FWOA_v3,S04,40,INM,UBA,2133000.0
G300_FWOA_v3,S04,40,INM,BFD,223200.0
G300_FWOA_v3,S04,40,INM,UPO,2679300.0
G300_FWOA_v3,S04,40,INM,LPO,13500.0
G300_FWOA_v3,S04,40,INM,MEL,102600.0
G300_FWOA_v3,S04,40,INM,LBA,36900.0
G300_FWOA_v3,S04,40,INM,BRT,74700.0
G300_FWOA_v3,S04,40,INM,CAS,71100.0
G300_FWOA_v3,S04,40,INM,EWCR,5400.0
G300_FWOA_v3,S04,45,INM,AVT,133479000.0
G300_FWOA_v3,S04,45,INM,LTB,13429800.0
G300_FWOA_v3,S04,45,INM,UBA,167400.0
G300_FWOA_v3,S04,45,INM,BFD,522900.0
G300_FWOA_v3,S04,45,INM,UPO,3297600.0
G300_FWOA_v3,S04,45,INM,LPO,1800.0
G300_FWOA_v3,S04,45,INM,MEL,24300.0
G300_FWOA_v3,S04,45,INM,LBA,18000.0
G300_FWOA_v3,S04,45,INM,BRT,99900.0
G300_FWOA_v3,S04,45,INM,CAS,56700.0
G300_FWOA_v3,S04,45,INM,EWCR,0.0
G300_FWOA_v3,S04,50,INM,AVT,91082700.0
G300_FWOA_v3,S04,50,INM,LTB,5466600.0
G300_FWOA_v3,S04,50,INM,UBA,17100.0
G300_FWOA_v3,S04,50,INM,BFD,47700.0
G300_FWOA_v3,S04,50,INM,UPO,1945800.0
G300_FWOA_v3,S04,50,INM,LPO,0.0
G300_FWOA_v3,S04,50,INM,MEL,132300.0
G300_FWOA_v3,S04,50,INM,LBA,6300.0
G300_FWOA_v3,S04,50,INM,BRT,56700.0
G300_FWOA_v3,S04,50,INM,CAS,25200.0
G300_FWOA_v3,S04,50,INM,EWCR,2700.0
G300_FWOA_v3,S04,5,BMH,AVT,842229000.0
G300_FWOA_v3,S04,5,BMH,LTB,229247100.0
G300_FWOA_v3,S04,5,BMH,UBA,115879500.0
G300_FWOA_v3,S04,5,BMH,BFD,83928600.0
G300_FWOA_v3,S04,5,BMH,UPO,214620300.0
G300_FWOA_v3,S04,5,BMH,LPO,96830100.0
G300_FWOA_v3,S04,5,BMH,MEL,393312600.0
G300_FWOA_v3,S04,5,BMH,LBA,520624800.0
G300_FWOA_v3,S04,5,BMH,BRT,468784800.0
G300_FWOA_v3,S04,5,BMH,CAS,777249900.0
G300_FWOA_v3,S04,5,BMH,EWCR,313398000.0
G300_FWOA_v3,S04,10,BMH,AVT,720137700.0
G300_FWOA_v3,S04,10,BMH,LTB,162660600.0
G300_FWOA_v3,S04,10,BMH,UBA,42985800.0
G300_FWOA_v3,S04,10,BMH,BFD,59909400.0
G300_FWOA_v3,S04,10,BMH,UPO,145772100.0
G300_FWOA_v3,S04,10,BMH,LPO,100908000.0
G300_FWOA_v3,S04,10,BMH,MEL,355532400.0
G300_FWOA_v3,S04,10,BMH,LBA,482185800.0
G300_FWOA_v3,S04,10,BMH,BRT,422458200.0
G300_FWOA_v3,S04,10,BMH,CAS,714343500.0
G300_FWOA_v3,S04,10,BMH,EWCR,295086600.0
G300_FWOA_v3,S04,15,BMH,AVT,616311900.0
G300_FWOA_v3,S04,15,BMH,LTB,144430200.0
G300_FWOA_v3,S04,15,BMH,UBA,16996500.0
G300_FWOA_v3,S04,15,BMH,BFD,43389900.0
G300_FWOA_v3,S04,15,BMH,UPO,131169600.0
G300_FWOA_v3,S04,15,BMH,LPO,95749200.0
G300_FWOA_v3,S04,15,BMH,MEL,330916500.0
G300_FWOA_v3,S04,15,BMH,LBA,435735000.0
G300_FWOA_v3,S04,15,BMH,BRT,392248800.0
G300_FWOA_v3,S04,15,BMH,CAS,668226600.0
G300_FWOA_v3,S04,15,BMH,EWCR,251156700.0
G300_FWOA_v3,S04,20,BMH,AVT,523962900.0
G300_FWOA_v3,S04,20,BMH,LTB,127567800.0
G300_FWOA_v3,S04,20,BMH,UBA,6858000.0
G300_FWOA_v3,S04,20,BMH,BFD,26700300.0
G300_FWOA_v3,S04,20,BMH,UPO,114833700.0
G300_FWOA_v3,S04,20,BMH,LPO,90585000.0
G300_FWOA_v3,S04,20,BMH,MEL,306504000.0
G300_FWOA_v3,S04,20,BMH,LBA,378909000.0
G300_FWOA_v3,S04,20,BMH,BRT,351756900.0
G300_FWOA_v3,S04,20,BMH,CAS,637922700.0
G300_FWOA_v3,S04,20,BMH,EWCR,229601700.0
G300_FWOA_v3,S04,25,BMH,AVT,468554400.0
G300_FWOA_v3,S04,25,BMH,LTB,111742200.0
G300_FWOA_v3,S04,25,BMH,UBA,5204700.0
G300_FWOA_v3,S04,25,BMH,BFD,25383600.0
G300_FWOA_v3,S04,25,BMH,UPO,106747200.0
G300_FWOA_v3,S04,25,BMH,LPO,85847400.0
G300_FWOA_v3,S04,25,BMH,MEL,304608600.0
G300_FWOA_v3,S04,25,BMH,LBA,326755800.0
G300_FWOA_v3,S04,25,BMH,BRT,312229800.0
G300_FWOA_v3,S04,25,BMH,CAS,630601200.0
G300_FWOA_v3,S04,25,BMH,EWCR,204058800.0
G300_FWOA_v3,S04,30,BMH,AVT,400436100.0
G300_FWOA_v3,S04,30,BMH,LTB,95625000.0
G300_FWOA_v3,S04,30,BMH,UBA,4052700.0
G300_FWOA_v3,S04,30,BMH,BFD,10636200.0
G300_FWOA_v3,S04,30,BMH,UPO,100590300.0
G300_FWOA_v3,S04,30,BMH,LPO,80187300.0
G300_FWOA_v3,S04,30,BMH,MEL,358596000.0
G300_FWOA_v3,S04,30,BMH,LBA,264880800.0
G300_FWOA_v3,S04,30,BMH,BRT,244620900.0
G300_FWOA_v3,S04,30,BMH,CAS,617447700.0
G300_FWOA_v3,S04,30,BMH,EWCR,137616300.0
G300_FWOA_v3,S04,35,BMH,AVT,364037400.0
G300_FWOA_v3,S04,35,BMH,LTB,90339300.0
G300_FWOA_v3,S04,35,BMH,UBA,113377500.0
G300_FWOA_v3,S04,35,BMH,BFD,7176600.0
G300_FWOA_v3,S04,35,BMH,UPO,95162400.0
G300_FWOA_v3,S04,35,BMH,LPO,73197000.0
G300_FWOA_v3,S04,35,BMH,MEL,379647000.0
G300_FWOA_v3,S04,35,BMH,LBA,255635100.0
G300_FWOA_v3,S04,35,BMH,BRT,203438700.0
G300_FWOA_v3,S04,35,BMH,CAS,547559100.0
G300_FWOA_v3,S04,35,BMH,EWCR,55852200.0
G300_FWOA_v3,S04,40,BMH,AVT,360468000.0
G300_FWOA_v3,S04,40,BMH,LTB,79311600.0
G300_FWOA_v3,S04,40,BMH,UBA,436461300.0
G300_FWOA_v3,S04,40,BMH,BFD,6517800.0
G300_FWOA_v3,S04,40,BMH,UPO,98473500.0
G300_FWOA_v3,S04,40,BMH,LPO,54575100.0
G300_FWOA_v3,S04,40,BMH,MEL,468572400.0
G300_FWOA_v3,S04,40,BMH,LBA,210016800.0
G300_FWOA_v3,S04,40,BMH,BRT,187546500.0
G300_FWOA_v3,S04,40,BMH,CAS,405692100.0
G300_FWOA_v3,S04,40,BMH,EWCR,949500.0
G300_FWOA_v3,S04,45,BMH,AVT,343914300.0
G300_FWOA_v3,S04,45,BMH,LTB,98792100.0
G300_FWOA_v3,S04,45,BMH,UBA,582100200.0
G300_FWOA_v3,S04,45,BMH,BFD,7574400.0
G300_FWOA_v3,S04,45,BMH,UPO,119102400.0
G300_FWOA_v3,S04,45,BMH,LPO,41273100.0
G300_FWOA_v3,S04,45,BMH,MEL,491468400.0
G300_FWOA_v3,S04,45,BMH,LBA,50416200.0
G300_FWOA_v3,S04,45,BMH,BRT,225581400.0
G300_FWOA_v3,S04,45,BMH,CAS,357555600.0
G300_FWOA_v3,S04,45,BMH,EWCR,469800.0
G300_FWOA_v3,S04,50,BMH,AVT,340409700.0
G300_FWOA_v3,S04,50,BMH,LTB,91647900.0
G300_FWOA_v3,S04,50,BMH,UBA,947803500.0
G300_FWOA_v3,S04,50,BMH,BFD,8676000.0
G300_FWOA_v3,S04,50,BMH,UPO,108196200.0
G300_FWOA_v3,S04,50,BMH,LPO,28961100.0
G300_FWOA_v3,S04,50,BMH,MEL,470484900.0
G300_FWOA_v3,S04,50,BMH,LBA,30217500.0
G300_FWOA_v3,S04,50,BMH,BRT,210092400.0
G300_FWOA_v3,S04,50,BMH,CAS,308925900.0
G300_FWOA_v3,S04,50,BMH,EWCR,396000.0
G300_FWOA_v3,S04,5,SAM,AVT,421299900.0
G300_FWOA_v3,S04,5,SAM,LTB,597276000.0
G300_FWOA_v3,S04,5,SAM,UBA,0.0
G300_FWOA_v3,S04,5,SAM,BFD,58863600.0
G300_FWOA_v3,S04,5,SAM,UPO,1013400.0
G300_FWOA_v3,S04,5,SAM,LPO,397354500.0
G300_FWOA_v3,S04,5,SAM,MEL,102390300.0
G300_FWOA_v3,S04,5,SAM,LBA,447316200.0
G300_FWOA_v3,S04,5,SAM,BRT,143989200.0
G300_FWOA_v3,S04,5,SAM,CAS,259813800.0
G300_FWOA_v3,S04,5,SAM,EWCR,602494200.0
G300_FWOA_v3,S04,10,SAM,AVT,524664900.0
G300_FWOA_v3,S04,10,SAM,LTB,635731200.0
G300_FWOA_v3,S04,10,SAM,UBA,0.0
G300_FWOA_v3,S04,10,SAM,BFD,50216400.0
G300_FWOA_v3,S04,10,SAM,UPO,14400.0
G300_FWOA_v3,S04,10,SAM,LPO,386667900.0
G300_FWOA_v3,S04,10,SAM,MEL,115106400.0
G300_FWOA_v3,S04,10,SAM,LBA,424724400.0
G300_FWOA_v3,S04,10,SAM,BRT,140700600.0
G300_FWOA_v3,S04,10,SAM,CAS,290376900.0
G300_FWOA_v3,S04,10,SAM,EWCR,620544600.0
G300_FWOA_v3,S04,15,SAM,AVT,610978500.0
G300_FWOA_v3,S04,15,SAM,LTB,624249000.0
G300_FWOA_v3,S04,15,SAM,UBA,0.0
G300_FWOA_v3,S04,15,SAM,BFD,41926500.0
G300_FWOA_v3,S04,15,SAM,UPO,5400.0
G300_FWOA_v3,S04,15,SAM,LPO,379697400.0
G300_FWOA_v3,S04,15,SAM,MEL,125234100.0
G300_FWOA_v3,S04,15,SAM,LBA,390983400.0
G300_FWOA_v3,S04,15,SAM,BRT,139353300.0
G300_FWOA_v3,S04,15,SAM,CAS,331992000.0
G300_FWOA_v3,S04,15,SAM,EWCR,658707300.0
G300_FWOA_v3,S04,20,SAM,AVT,645439500.0
G300_FWOA_v3,S04,20,SAM,LTB,545568300.0
G300_FWOA_v3,S04,20,SAM,UBA,0.0
G300_FWOA_v3,S04,20,SAM,BFD,29431800.0
G300_FWOA_v3,S04,20,SAM,UPO,15300.0
G300_FWOA_v3,S04,20,SAM,LPO,369334800.0
G300_FWOA_v3,S04,20,SAM,MEL,126788400.0
G300_FWOA_v3,S04,20,SAM,LBA,346229100.0
G300_FWOA_v3,S04,20,SAM,BRT,135977400.0
G300_FWOA_v3,S04,20,SAM,CAS,342101700.0
G300_FWOA_v3,S04,20,SAM,EWCR,667323900.0
G300_FWOA_v3,S04,25,SAM,AVT,653026500.0
G300_FWOA_v3,S04,25,SAM,LTB,494673300.0
G300_FWOA_v3,S04,25,SAM,UBA,0.0
G300_FWOA_v3,S04,25,SAM,BFD,21003300.0
G300_FWOA_v3,S04,25,SAM,UPO,7200.0
G300_FWOA_v3,S04,25,SAM,LPO,341109000.0
G300_FWOA_v3,S04,25,SAM,MEL,131664600.0
G300_FWOA_v3,S04,25,SAM,LBA,289808100.0
G300_FWOA_v3,S04,25,SAM,BRT,127993500.0
G300_FWOA_v3,S04,25,SAM,CAS,340186500.0
G300_FWOA_v3,S04,25,SAM,EWCR,670614300.0
G300_FWOA_v3,S04,30,SAM,AVT,626433300.0
G300_FWOA_v3,S04,30,SAM,LTB,434544300.0
G300_FWOA_v3,S04,30,SAM,UBA,0.0
G300_FWOA_v3,S04,30,SAM,BFD,11088900.0
G300_FWOA_v3,S04,30,SAM,UPO,9900.0
G300_FWOA_v3,S04,30,SAM,LPO,312543000.0
G300_FWOA_v3,S04,30,SAM,MEL,135870300.0
G300_FWOA_v3,S04,30,SAM,LBA,199679400.0
G300_FWOA_v3,S04,30,SAM,BRT,117891000.0
G300_FWOA_v3,S04,30,SAM,CAS,341046000.0
G300_FWOA_v3,S04,30,SAM,EWCR,685110600.0
G300_FWOA_v3,S04,35,SAM,AVT,589026600.0
G300_FWOA_v3,S04,35,SAM,LTB,358554600.0
G300_FWOA_v3,S04,35,SAM,UBA,0.0
G300_FWOA_v3,S04,35,SAM,BFD,5156100.0
G300_FWOA_v3,S04,35,SAM,UPO,1800.0
G300_FWOA_v3,S04,35,SAM,LPO,267849000.0
G300_FWOA_v3,S04,35,SAM,MEL,202230900.0
G300_FWOA_v3,S04,35,SAM,LBA,115480800.0
G300_FWOA_v3,S04,35,SAM,BRT,108423900.0
G300_FWOA_v3,S04,35,SAM,CAS,403333200.0
G300_FWOA_v3,S04,35,SAM,EWCR,681999300.0
G300_FWOA_v3,S04,40,SAM,AVT,521180100.0
G300_FWOA_v3,S04,40,SAM,LTB,283001400.0
G300_FWOA_v3,S04,40,SAM,UBA,0.0
G300_FWOA_v3,S04,40,SAM,BFD,4737600.0
G300_FWOA_v3,S04,40,SAM,UPO,4392000.0
G300_FWOA_v3,S04,40,SAM,LPO,196808400.0
G300_FWOA_v3,S04,40,SAM,MEL,364577400.0
G300_FWOA_v3,S04,40,SAM,LBA,73819800.0
G300_FWOA_v3,S04,40,SAM,BRT,94745700.0
G300_FWOA_v3,S04,40,SAM,CAS,529452900.0
G300_FWOA_v3,S04,40,SAM,EWCR,639971100.0
G300_FWOA_v3,S04,45,SAM,AVT,425395800.0
G300_FWOA_v3,S04,45,SAM,LTB,228163500.0
G300_FWOA_v3,S04,45,SAM,UBA,108075600.0
G300_FWOA_v3,S04,45,SAM,BFD,4120200.0
G300_FWOA_v3,S04,45,SAM,UPO,6051600.0
G300_FWOA_v3,S04,45,SAM,LPO,110132100.0
G300_FWOA_v3,S04,45,SAM,MEL,422046900.0
G300_FWOA_v3,S04,45,SAM,LBA,119604600.0
G300_FWOA_v3,S04,45,SAM,BRT,77514300.0
G300_FWOA_v3,S04,45,SAM,CAS,541254600.0
G300_FWOA_v3,S04,45,SAM,EWCR,522405900.0
G300_FWOA_v3,S04,50,SAM,AVT,332752500.0
G300_FWOA_v3,S04,50,SAM,LTB,128672100.0
G300_FWOA_v3,S04,50,SAM,UBA,151756200.0
G300_FWOA_v3,S04,50,SAM,BFD,2397600.0
G300_FWOA_v3,S04,50,SAM,UPO,4445100.0
G300_FWOA_v3,S04,50,SAM,LPO,50108400.0
G300_FWOA_v3,S04,50,SAM,MEL,365355000.0
G300_FWOA_v3,S04,50,SAM,LBA,80885700.0
G300_FWOA_v3,S04,50,SAM,BRT,68678100.0
G300_FWOA_v3,S04,50,SAM,CAS,521189100.0
G300_FWOA_v3,S04,50,SAM,EWCR,394318800.0
G300_FWOA_v3,S04,5,UPL,AVT,171020700.0
G300_FWOA_v3,S04,5,UPL,LTB,344847600.0
G300_FWOA_v3,S04,5,UPL,UBA,423398700.0
G300_FWOA_v3,S04,5,UPL,BFD,1036800.0
G300_FWOA_v3,S04,5,UPL,UPO,208244700.0
G300_FWOA_v3,S04,5,UPL,LPO,513900.0
G300_FWOA_v3,S04,5,UPL,MEL,197275500.0
G300_FWOA_v3,S04,5,UPL,LBA,130652100.0
G300_FWOA_v3,S04,5,UPL,BRT,69974100.0
G300_FWOA_v3,S04,5,UPL,CAS,102843900.0
G300_FWOA_v3,S04,5,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,10,UPL,AVT,171020700.0
G300_FWOA_v3,S04,10,UPL,LTB,344847600.0
G300_FWOA_v3,S04,10,UPL,UBA,423398700.0
G300_FWOA_v3,S04,10,UPL,BFD,1036800.0
G300_FWOA_v3,S04,10,UPL,UPO,208244700.0
G300_FWOA_v3,S04,10,UPL,LPO,513900.0
G300_FWOA_v3,S04,10,UPL,MEL,197275500.0
G300_FWOA_v3,S04,10,UPL,LBA,130652100.0
G300_FWOA_v3,S04,10,UPL,BRT,69974100.0
G300_FWOA_v3,S04,10,UPL,CAS,102843900.0
G300_FWOA_v3,S04,10,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,15,UPL,AVT,171020700.0
G300_FWOA_v3,S04,15,UPL,LTB,344847600.0
G300_FWOA_v3,S04,15,UPL,UBA,423398700.0
G300_FWOA_v3,S04,15,UPL,BFD,1036800.0
G300_FWOA_v3,S04,15,UPL,UPO,208244700.0
G300_FWOA_v3,S04,15,UPL,LPO,513900.0
G300_FWOA_v3,S04,15,UPL,MEL,197275500.0
G300_FWOA_v3,S04,15,UPL,LBA,130652100.0
G300_FWOA_v3,S04,15,UPL,BRT,69974100.0
G300_FWOA_v3,S04,15,UPL,CAS,102843900.0
G300_FWOA_v3,S04,15,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,20,UPL,AVT,171020700.0
G300_FWOA_v3,S04,20,UPL,LTB,344847600.0
G300_FWOA_v3,S04,20,UPL,UBA,423398700.0
G300_FWOA_v3,S04,20,UPL,BFD,1036800.0
G300_FWOA_v3,S04,20,UPL,UPO,208244700.0
G300_FWOA_v3,S04,20,UPL,LPO,513900.0
G300_FWOA_v3,S04,20,UPL,MEL,197275500.0
G300_FWOA_v3,S04,20,UPL,LBA,130652100.0
G300_FWOA_v3,S04,20,UPL,BRT,69974100.0
G300_FWOA_v3,S04,20,UPL,CAS,102843900.0
G300_FWOA_v3,S04,20,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,25,UPL,AVT,171020700.0
G300_FWOA_v3,S04,25,UPL,LTB,344847600.0
G300_FWOA_v3,S04,25,UPL,UBA,423398700.0
G300_FWOA_v3,S04,25,UPL,BFD,1036800.0
G300_FWOA_v3,S04,25,UPL,UPO,208244700.0
G300_FWOA_v3,S04,25,UPL,LPO,513900.0
G300_FWOA_v3,S04,25,UPL,MEL,197275500.0
G300_FWOA_v3,S04,25,UPL,LBA,130652100.0
G300_FWOA_v3,S04,25,UPL,BRT,69974100.0
G300_FWOA_v3,S04,25,UPL,CAS,102843900.0
G300_FWOA_v3,S04,25,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,30,UPL,AVT,171020700.0
G300_FWOA_v3,S04,30,UPL,LTB,344847600.0
G300_FWOA_v3,S04,30,UPL,UBA,423398700.0
G300_FWOA_v3,S04,30,UPL,BFD,1036800.0
G300_FWOA_v3,S04,30,UPL,UPO,208244700.0
G300_FWOA_v3,S04,30,UPL,LPO,513900.0
G300_FWOA_v3,S04,30,UPL,MEL,197275500.0
G300_FWOA_v3,S04,30,UPL,LBA,130652100.0
G300_FWOA_v3,S04,30,UPL,BRT,69974100.0
G300_FWOA_v3,S04,30,UPL,CAS,102843900.0
G300_FWOA_v3,S04,30,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,35,UPL,AVT,171020700.0
G300_FWOA_v3,S04,35,UPL,LTB,344847600.0
G300_FWOA_v3,S04,35,UPL,UBA,423398700.0
G300_FWOA_v3,S04,35,UPL,BFD,1036800.0
G300_FWOA_v3,S04,35,UPL,UPO,208244700.0
G300_FWOA_v3,S04,35,UPL,LPO,513900.0
G300_FWOA_v3,S04,35,UPL,MEL,197275500.0
G300_FWOA_v3,S04,35,UPL,LBA,130652100.0
G300_FWOA_v3,S04,35,UPL,BRT,69974100.0
G300_FWOA_v3,S04,35,UPL,CAS,102843900.0
G300_FWOA_v3,S04,35,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,40,UPL,AVT,171020700.0
G300_FWOA_v3,S04,40,UPL,LTB,344847600.0
G300_FWOA_v3,S04,40,UPL,UBA,423398700.0
G300_FWOA_v3,S04,40,UPL,BFD,1036800.0
G300_FWOA_v3,S04,40,UPL,UPO,208244700.0
G300_FWOA_v3,S04,40,UPL,LPO,513900.0
G300_FWOA_v3,S04,40,UPL,MEL,197275500.0
G300_FWOA_v3,S04,40,UPL,LBA,130652100.0
G300_FWOA_v3,S04,40,UPL,BRT,69974100.0
G300_FWOA_v3,S04,40,UPL,CAS,102843900.0
G300_FWOA_v3,S04,40,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,45,UPL,AVT,171020700.0
G300_FWOA_v3,S04,45,UPL,LTB,344847600.0
G300_FWOA_v3,S04,45,UPL,UBA,423398700.0
G300_FWOA_v3,S04,45,UPL,BFD,1036800.0
G300_FWOA_v3,S04,45,UPL,UPO,208244700.0
G300_FWOA_v3,S04,45,UPL,LPO,513900.0
G300_FWOA_v3,S04,45,UPL,MEL,197275500.0
G300_FWOA_v3,S04,45,UPL,LBA,130652100.0
G300_FWOA_v3,S04,45,UPL,BRT,69974100.0
G300_FWOA_v3,S04,45,UPL,CAS,102843900.0
G300_FWOA_v3,S04,45,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,50,UPL,AVT,171020700.0
G300_FWOA_v3,S04,50,UPL,LTB,344847600.0
G300_FWOA_v3,S04,50,UPL,UBA,423398700.0
G300_FWOA_v3,S04,50,UPL,BFD,1036800.0
G300_FWOA_v3,S04,50,UPL,UPO,208244700.0
G300_FWOA_v3,S04,50,UPL,LPO,513900.0
G300_FWOA_v3,S04,50,UPL,MEL,197275500.0
G300_FWOA_v3,S04,50,UPL,LBA,130652100.0
G300_FWOA_v3,S04,50,UPL,BRT,69974100.0
G300_FWOA_v3,S04,50,UPL,CAS,102843900.0
G300_FWOA_v3,S04,50,UPL,EWCR,26714700.0
G300_FWOA_v3,S04,5,BRG,AVT,0.0
G300_FWOA_v3,S04,5,BRG,LTB,7794900.0
G300_FWOA_v3,S04,5,BRG,UBA,0.0
G300_FWOA_v3,S04,5,BRG,BFD,0.0
G300_FWOA_v3,S04,5,BRG,UPO,0.0
G300_FWOA_v3,S04,5,BRG,LPO,3542400.0
G300_FWOA_v3,S04,5,BRG,MEL,0.0
G300_FWOA_v3,S04,5,BRG,LBA,23290200.0
G300_FWOA_v3,S04,5,BRG,BRT,234000.0
G300_FWOA_v3,S04,5,BRG,CAS,12600.0
G300_FWOA_v3,S04,5,BRG,EWCR,14272200.0
G300_FWOA_v3,S04,10,BRG,AVT,0.0
G300_FWOA_v3,S04,10,BRG,LTB,6696900.0
G300_FWOA_v3,S04,10,BRG,UBA,0.0
G300_FWOA_v3,S04,10,BRG,BFD,0.0
G300_FWOA_v3,S04,10,BRG,UPO,0.0
G300_FWOA_v3,S04,10,BRG,LPO,1596600.0
G300_FWOA_v3,S04,10,BRG,MEL,0.0
G300_FWOA_v3,S04,10,BRG,LBA,18392400.0
G300_FWOA_v3,S04,10,BRG,BRT,0.0
G300_FWOA_v3,S04,10,BRG,CAS,0.0
G300_FWOA_v3,S04,10,BRG,EWCR,7831800.0
G300_FWOA_v3,S04,15,BRG,AVT,0.0
G300_FWOA_v3,S04,15,BRG,LTB,6065100.0
G300_FWOA_v3,S04,15,BRG,UBA,0.0
G300_FWOA_v3,S04,15,BRG,BFD,0.0
G300_FWOA_v3,S04,15,BRG,UPO,0.0
G300_FWOA_v3,S04,15,BRG,LPO,683100.0
G300_FWOA_v3,S04,15,BRG,MEL,0.0
G300_FWOA_v3,S04,15,BRG,LBA,14538600.0
G300_FWOA_v3,S04,15,BRG,BRT,0.0
G300_FWOA_v3,S04,15,BRG,CAS,397800.0
G300_FWOA_v3,S04,15,BRG,EWCR,9468000.0
G300_FWOA_v3,S04,20,BRG,AVT,0.0
G300_FWOA_v3,S04,20,BRG,LTB,4913100.0
G300_FWOA_v3,S04,20,BRG,UBA,0.0
G300_FWOA_v3,S04,20,BRG,BFD,0.0
G300_FWOA_v3,S04,20,BRG,UPO,0.0
G300_FWOA_v3,S04,20,BRG,LPO,300600.0
G300_FWOA_v3,S04,20,BRG,MEL,0.0
G300_FWOA_v3,S04,20,BRG,LBA,10556100.0
G300_FWOA_v3,S04,20,BRG,BRT,0.0
G300_FWOA_v3,S04,20,BRG,CAS,112500.0
G300_FWOA_v3,S04,20,BRG,EWCR,7323300.0
G300_FWOA_v3,S04,25,BRG,AVT,0.0
G300_FWOA_v3,S04,25,BRG,LTB,3666600.0
G300_FWOA_v3,S04,25,BRG,UBA,0.0
G300_FWOA_v3,S04,25,BRG,BFD,0.0
G300_FWOA_v3,S04,25,BRG,UPO,0.0
G300_FWOA_v3,S04,25,BRG,LPO,102600.0
G300_FWOA_v3,S04,25,BRG,MEL,0.0
G300_FWOA_v3,S04,25,BRG,LBA,7091100.0
G300_FWOA_v3,S04,25,BRG,BRT,0.0
G300_FWOA_v3,S04,25,BRG,CAS,323100.0
G300_FWOA_v3,S04,25,BRG,EWCR,5593500.0
G300_FWOA_v3,S04,30,BRG,AVT,0.0
G300_FWOA_v3,S04,30,BRG,LTB,2959200.0
G300_FWOA_v3,S04,30,BRG,UBA,0.0
G300_FWOA_v3,S04,30,BRG,BFD,115200.0
G300_FWOA_v3,S04,30,BRG,UPO,0.0
G300_FWOA_v3,S04,30,BRG,LPO,32400.0
G300_FWOA_v3,S04,30,BRG,MEL,0.0
G300_FWOA_v3,S04,30,BRG,LBA,4196700.0
G300_FWOA_v3,S04,30,BRG,BRT,0.0
G300_FWOA_v3,S04,30,BRG,CAS,122400.0
G300_FWOA_v3,S04,30,BRG,EWCR,5353200.0
G300_FWOA_v3,S04,35,BRG,AVT,0.0
G300_FWOA_v3,S04,35,BRG,LTB,2075400.0
G300_FWOA_v3,S04,35,BRG,UBA,0.0
G300_FWOA_v3,S04,35,BRG,BFD,0.0
G300_FWOA_v3,S04,35,BRG,UPO,0.0
G300_FWOA_v3,S04,35,BRG,LPO,0.0
G300_FWOA_v3,S04,35,BRG,MEL,0.0
G300_FWOA_v3,S04,35,BRG,LBA,2402100.0
G300_FWOA_v3,S04,35,BRG,BRT,0.0
G300_FWOA_v3,S04,35,BRG,CAS,0.0
G300_FWOA_v3,S04,35,BRG,EWCR,6007500.0
G300_FWOA_v3,S04,40,BRG,AVT,0.0
G300_FWOA_v3,S04,40,BRG,LTB,1170000.0
G300_FWOA_v3,S04,40,BRG,UBA,0.0
G300_FWOA_v3,S04,40,BRG,BFD,0.0
G300_FWOA_v3,S04,40,BRG,UPO,0.0
G300_FWOA_v3,S04,40,BRG,LPO,0.0
G300_FWOA_v3,S04,40,BRG,MEL,0.0
G300_FWOA_v3,S04,40,BRG,LBA,120600.0
G300_FWOA_v3,S04,40,BRG,BRT,0.0
G300_FWOA_v3,S04,40,BRG,CAS,0.0
G300_FWOA_v3,S04,40,BRG,EWCR,5531400.0
G300_FWOA_v3,S04,45,BRG,AVT,0.0
G300_FWOA_v3,S04,45,BRG,LTB,594000.0
G300_FWOA_v3,S04,45,BRG,UBA,0.0
G300_FWOA_v3,S04,45,BRG,BFD,0.0
G300_FWOA_v3,S04,45,BRG,UPO,0.0
G300_FWOA_v3,S04,45,BRG,LPO,0.0
G300_FWOA_v3,S04,45,BRG,MEL,0.0
G300_FWOA_v3,S04,45,BRG,LBA,0.0
G300_FWOA_v3,S04,45,BRG,BRT,0.0
G300_FWOA_v3,S04,45,BRG,CAS,0.0
G300_FWOA_v3,S04,45,BRG,EWCR,7432200.0
G300_FWOA_v3,S04,50,BRG,AVT,0.0
G300_FWOA_v3,S04,50,BRG,LTB,297000.0
G300_FWOA_v3,S04,50,BRG,UBA,89325900.0
G300_FWOA_v3,S04,50,BRG,BFD,0.0
G300_FWOA_v3,S04,50,BRG,UPO,0.0
